state,age_band,share_early,share_late,pct_point_change,pct_relative_change
Pune,Incest (Rape) No. of Victims - (10-14) Years,0.007874015748031496,0.006437768240343348,-0.0014362475076881483,-0.18240343347639484
Pune,Incest (Rape) No. of Victims - (14-18) Years,0.003937007874015748,0.004291845493562232,0.00035483761954648377,0.09012875536480688
Pune,Incest (Rape) No. of Victims - (18-30)Years,0.003937007874015748,0.0,-0.003937007874015748,-1.0
Pune,Incest (Rape) No. of Victims - (30-50) Years,0.003937007874015748,0.0,-0.003937007874015748,-1.0
Pune,Other (Rape) No. of Victims - (10-14) Years,0.07874015748031496,0.07296137339055794,-0.005778784089757016,-0.07339055793991411
Pune,Other (Rape) No. of Victims - (14-18) Years,0.25196850393700787,0.2017167381974249,-0.05025176573958298,-0.19943669527896996
Pune,Other (Rape) No. of Victims - (18-30)Years,0.1141732283464567,0.1781115879828326,0.06393835963637591,0.5600118395737752
Pune,Other (Rape) No. of Victims - (30-50) Years,0.03543307086614173,0.03648068669527897,0.0010476158291372398,0.029566046733428768
Pune,Rape Cases (Total) No. of Victims - (10-14) Years,0.08661417322834646,0.07939914163090128,-0.007215031597445173,-0.08330081935232155
Pune,Rape Cases (Total) No. of Victims - (14-18) Years,0.2559055118110236,0.20600858369098712,-0.04989692812003649,-0.1949818421921426
Pune,Rape Cases (Total) No. of Victims - (18-30)Years,0.11811023622047244,0.1781115879828326,0.06000135176236017,0.5080114449213161
Pune,Rape Cases (Total) No. of Victims - (30-50) Years,0.03937007874015748,0.03648068669527897,-0.002889392044878508,-0.07339055793991411
Punjab,Incest (Rape) No. of Victims - (10-14) Years,0.0010504201680672268,0.0003834355828220859,-0.000666984585245141,-0.6349693251533742
Punjab,Incest (Rape) No. of Victims - (14-18) Years,0.0021008403361344537,0.004217791411042945,0.002116951074908491,1.0076687116564418
Punjab,Incest (Rape) No. of Victims - (18-30)Years,0.003676470588235294,0.010352760736196318,0.006676290147961024,1.8159509202453985
Punjab,Incest (Rape) No. of Victims - (30-50) Years,0.0,0.004601226993865031,0.004601226993865031,
Punjab,Other (Rape) No. of Victims - (10-14) Years,0.028361344537815126,0.02799079754601227,-0.0003705469918028545,-0.013065212451715462
Punjab,Other (Rape) No. of Victims - (14-18) Years,0.10451680672268908,0.031825153374233126,-0.07269165334845595,-0.6955020501279403
Punjab,Other (Rape) No. of Victims - (18-30)Years,0.2972689075630252,0.3412576687116564,0.043988761148631206,0.14797632725617282
Punjab,Other (Rape) No. of Victims - (30-50) Years,0.06302521008403361,0.07937116564417178,0.016345955560138167,0.25935582822085895
Punjab,Rape Cases (Total) No. of Victims - (10-14) Years,0.029411764705882353,0.028374233128834355,-0.0010375315770479974,-0.03527607361963191
Punjab,Rape Cases (Total) No. of Victims - (14-18) Years,0.10661764705882353,0.036042944785276074,-0.07057470227354745,-0.6619420351174106
Punjab,Rape Cases (Total) No. of Victims - (18-30)Years,0.3009453781512605,0.35161042944785276,0.05066505129659227,0.16835298022462772
Punjab,Rape Cases (Total) No. of Victims - (30-50) Years,0.06302521008403361,0.08397239263803681,0.0209471825540032,0.33236196319018413
Rajasthan,Incest (Rape) No. of Victims - (10-14) Years,0.0006445375443119562,0.002109704641350211,0.0014651670970382545,2.2732067510548517
Rajasthan,Incest (Rape) No. of Victims - (14-18) Years,0.0029004189494038026,0.004370102471368294,0.0014696835219644914,0.5067142187395353
Rajasthan,Incest (Rape) No. of Victims - (18-30)Years,0.007251047373509507,0.0081374321880651,0.0008863848145555927,0.12224231464737796
Rajasthan,Incest (Rape) No. of Victims - (30-50) Years,0.0017724782468578795,0.0022603978300180833,0.0004879195831602038,0.2752753575538386
Rajasthan,Other (Rape) No. of Victims - (10-14) Years,0.009506928778601353,0.03405666063893912,0.024549731860337765,2.5822989139873926
Rajasthan,Other (Rape) No. of Victims - (14-18) Years,0.043022881082823074,0.09403254972875226,0.051009668645929186,1.1856404629836574
Rajasthan,Other (Rape) No. of Victims - (18-30)Years,0.338382210763777,0.25949367088607594,-0.07888853987770106,-0.2331344183242918
Rajasthan,Other (Rape) No. of Victims - (30-50) Years,0.09651949726071543,0.09553948161543098,-0.0009800156452844516,-0.010153551076185822
Rajasthan,Rape Cases (Total) No. of Victims - (10-14) Years,0.01015146632291331,0.03616636528028933,0.02601489895737602,2.5626740147535805
Rajasthan,Rape Cases (Total) No. of Victims - (14-18) Years,0.045923300032226874,0.09840265220012055,0.05247935216789368,1.1427609107156076
Rajasthan,Rape Cases (Total) No. of Victims - (18-30)Years,0.3456332581372865,0.26763110307414106,-0.07800215506314545,-0.22567896238782315
Rajasthan,Rape Cases (Total) No. of Victims - (30-50) Years,0.09829197550757332,0.09779987944544906,-0.0004920960621242615,-0.005006472395972405
Rajkot,Incest (Rape) No. of Victims - (10-14) Years,0.06666666666666667,0.0,-0.06666666666666667,-1.0
Rajkot,Incest (Rape) No. of Victims - (14-18) Years,0.03333333333333333,0.0,-0.03333333333333333,-1.0
Rajkot,Incest (Rape) No. of Victims - (18-30)Years,0.0,0.022727272727272728,0.022727272727272728,
Rajkot,Incest (Rape) No. of Victims - (30-50) Years,0.0,0.0,0.0,
Rajkot,Other (Rape) No. of Victims - (10-14) Years,0.06666666666666667,0.06818181818181818,0.001515151515151511,0.022727272727272665
Rajkot,Other (Rape) No. of Victims - (14-18) Years,0.26666666666666666,0.13636363636363635,-0.1303030303030303,-0.48863636363636365
Rajkot,Other (Rape) No. of Victims - (18-30)Years,0.06666666666666667,0.2727272727272727,0.20606060606060606,3.090909090909091
Rajkot,Other (Rape) No. of Victims - (30-50) Years,0.0,0.0,0.0,
Rajkot,Rape Cases (Total) No. of Victims - (10-14) Years,0.13333333333333333,0.06818181818181818,-0.06515151515151515,-0.48863636363636365
Rajkot,Rape Cases (Total) No. of Victims - (14-18) Years,0.3,0.13636363636363635,-0.16363636363636364,-0.5454545454545455
Rajkot,Rape Cases (Total) No. of Victims - (18-30)Years,0.06666666666666667,0.29545454545454547,0.22878787878787882,3.431818181818182
Rajkot,Rape Cases (Total) No. of Victims - (30-50) Years,0.0,0.0,0.0,
Sikkim,Incest (Rape) No. of Victims - (10-14) Years,0.02631578947368421,0.0125,-0.013815789473684208,-0.5249999999999999
Sikkim,Incest (Rape) No. of Victims - (14-18) Years,0.0,0.0,0.0,
Sikkim,Incest (Rape) No. of Victims - (18-30)Years,0.0,0.0,0.0,
Sikkim,Incest (Rape) No. of Victims - (30-50) Years,0.0,0.0,0.0,
Sikkim,Other (Rape) No. of Victims - (10-14) Years,0.13157894736842105,0.1375,0.005921052631578966,0.045000000000000144
Sikkim,Other (Rape) No. of Victims - (14-18) Years,0.18421052631578946,0.1625,-0.021710526315789458,-0.11785714285714277
Sikkim,Other (Rape) No. of Victims - (18-30)Years,0.13157894736842105,0.1625,0.03092105263157896,0.2350000000000001
Sikkim,Other (Rape) No. of Victims - (30-50) Years,0.02631578947368421,0.025,-0.0013157894736842077,-0.04999999999999989
Sikkim,Rape Cases (Total) No. of Victims - (10-14) Years,0.15789473684210525,0.15,-0.00789473684210526,-0.04999999999999998
Sikkim,Rape Cases (Total) No. of Victims - (14-18) Years,0.18421052631578946,0.1625,-0.021710526315789458,-0.11785714285714277
Sikkim,Rape Cases (Total) No. of Victims - (18-30)Years,0.13157894736842105,0.1625,0.03092105263157896,0.2350000000000001
Sikkim,Rape Cases (Total) No. of Victims - (30-50) Years,0.02631578947368421,0.025,-0.0013157894736842077,-0.04999999999999989
Surat,Incest (Rape) No. of Victims - (10-14) Years,0.0125,0.0,-0.0125,-1.0
Surat,Incest (Rape) No. of Victims - (14-18) Years,0.0,0.006756756756756757,0.006756756756756757,
Surat,Incest (Rape) No. of Victims - (18-30)Years,0.0,0.0,0.0,
Surat,Incest (Rape) No. of Victims - (30-50) Years,0.0,0.0,0.0,
Surat,Other (Rape) No. of Victims - (10-14) Years,0.125,0.07432432432432433,-0.05067567567567567,-0.4054054054054054
Surat,Other (Rape) No. of Victims - (14-18) Years,0.225,0.08783783783783784,-0.13716216216216215,-0.6096096096096095
Surat,Other (Rape) No. of Victims - (18-30)Years,0.125,0.25,0.125,1.0
Surat,Other (Rape) No. of Victims - (30-50) Years,0.0125,0.08108108108108109,0.06858108108108109,5.486486486486487
Surat,Rape Cases (Total) No. of Victims - (10-14) Years,0.1375,0.07432432432432433,-0.06317567567567568,-0.4594594594594595
Surat,Rape Cases (Total) No. of Victims - (14-18) Years,0.225,0.0945945945945946,-0.1304054054054054,-0.5795795795795796
Surat,Rape Cases (Total) No. of Victims - (18-30)Years,0.125,0.25,0.125,1.0
Surat,Rape Cases (Total) No. of Victims - (30-50) Years,0.0125,0.08108108108108109,0.06858108108108109,5.486486486486487
Tamil Nadu,Incest (Rape) No. of Victims - (10-14) Years,0.003046716316858497,0.0003289473684210526,-0.002717768948437444,-0.89203216374269
Tamil Nadu,Incest (Rape) No. of Victims - (14-18) Years,0.0071090047393364926,0.0,-0.0071090047393364926,-1.0
Tamil Nadu,Incest (Rape) No. of Victims - (18-30)Years,0.008463100880162491,0.002631578947368421,-0.00583152193279407,-0.6890526315789474
Tamil Nadu,Incest (Rape) No. of Victims - (30-50) Years,0.001015572105619499,0.0006578947368421052,-0.00035767736877739375,-0.3521929824561404
Tamil Nadu,Other (Rape) No. of Victims - (10-14) Years,0.009478672985781991,0.029605263157894735,0.020126590172112744,2.1233552631578942
Tamil Nadu,Other (Rape) No. of Victims - (14-18) Years,0.06093432633716994,0.08453947368421053,0.023605147347040584,0.38738669590643265
Tamil Nadu,Other (Rape) No. of Victims - (18-30)Years,0.3358158429248477,0.3299342105263158,-0.0058816323985319,-0.01751445776740245
Tamil Nadu,Other (Rape) No. of Victims - (30-50) Years,0.07413676371022343,0.05230263157894737,-0.02183413213127606,-0.2945115356885364
Tamil Nadu,Rape Cases (Total) No. of Victims - (10-14) Years,0.012525389302640487,0.02993421052631579,0.017408821223675302,1.3898826458036986
Tamil Nadu,Rape Cases (Total) No. of Victims - (14-18) Years,0.06804333107650644,0.08453947368421053,0.016496142607704087,0.2424358470803874
Tamil Nadu,Rape Cases (Total) No. of Victims - (18-30)Years,0.3442789438050102,0.3325657894736842,-0.01171315433132597,-0.03402227914920051
Tamil Nadu,Rape Cases (Total) No. of Victims - (30-50) Years,0.07515233581584292,0.05296052631578947,-0.02219180950005345,-0.29529101469890945
Total (UTs),Incest (Rape) No. of Victims - (10-14) Years,0.0075,0.00777511961722488,0.00027511961722488047,0.03668261562998407
Total (UTs),Incest (Rape) No. of Victims - (14-18) Years,0.01625,0.010466507177033494,-0.005783492822966507,-0.35590725064409273
Total (UTs),Incest (Rape) No. of Victims - (18-30)Years,0.01375,0.0062799043062200955,-0.007470095693779905,-0.5432796868203567
Total (UTs),Incest (Rape) No. of Victims - (30-50) Years,0.0,0.0002990430622009569,0.0002990430622009569,
Total (UTs),Other (Rape) No. of Victims - (10-14) Years,0.06625,0.09479665071770335,0.028546650717703348,0.4308928410219373
Total (UTs),Other (Rape) No. of Victims - (14-18) Years,0.05625,0.1402511961722488,0.0840011961722488,1.4933545986177563
Total (UTs),Other (Rape) No. of Victims - (18-30)Years,0.27375,0.21291866028708134,-0.06083133971291865,-0.22221493959057043
Total (UTs),Other (Rape) No. of Victims - (30-50) Years,0.06625,0.02721291866028708,-0.039037081339712926,-0.5892389636183083
Total (UTs),Rape Cases (Total) No. of Victims - (10-14) Years,0.07375,0.10257177033492823,0.028821770334928234,0.39080366555834894
Total (UTs),Rape Cases (Total) No. of Victims - (14-18) Years,0.0725,0.1507177033492823,0.07821770334928231,1.0788648737832043
Total (UTs),Rape Cases (Total) No. of Victims - (18-30)Years,0.2875,0.21919856459330145,-0.06830143540669853,-0.23757021011025578
Total (UTs),Rape Cases (Total) No. of Victims - (30-50) Years,0.06625,0.02751196172248804,-0.03873803827751196,-0.5847251060756522
Tripura,Incest (Rape) No. of Victims - (10-14) Years,0.0,0.0,0.0,
Tripura,Incest (Rape) No. of Victims - (14-18) Years,0.0,0.0037243947858473,0.0037243947858473,
Tripura,Incest (Rape) No. of Victims - (18-30)Years,0.0,0.0,0.0,
Tripura,Incest (Rape) No. of Victims - (30-50) Years,0.0,0.0,0.0,
Tripura,Other (Rape) No. of Victims - (10-14) Years,0.0,0.037243947858473,0.037243947858473,
Tripura,Other (Rape) No. of Victims - (14-18) Years,0.07716049382716049,0.09217877094972067,0.01501827712256018,0.19463687150837997
Tripura,Other (Rape) No. of Victims - (18-30)Years,0.38117283950617287,0.33519553072625696,-0.045977308779915904,-0.120620631940832
Tripura,Other (Rape) No. of Victims - (30-50) Years,0.041666666666666664,0.03165735567970205,-0.010009310986964615,-0.24022346368715075
Tripura,Rape Cases (Total) No. of Victims - (10-14) Years,0.0,0.037243947858473,0.037243947858473,
Tripura,Rape Cases (Total) No. of Victims - (14-18) Years,0.07716049382716049,0.09590316573556797,0.018742671908407477,0.2429050279329609
Tripura,Rape Cases (Total) No. of Victims - (18-30)Years,0.38117283950617287,0.33519553072625696,-0.045977308779915904,-0.120620631940832
Tripura,Rape Cases (Total) No. of Victims - (30-50) Years,0.041666666666666664,0.03165735567970205,-0.010009310986964615,-0.24022346368715075
Uttar Pradesh,Incest (Rape) No. of Victims - (10-14) Years,0.0005985156811108451,0.0,-0.0005985156811108451,-1.0
Uttar Pradesh,Incest (Rape) No. of Victims - (14-18) Years,0.0008379219535551831,0.0020988805970149254,0.0012609586434597423,1.5048640724946696
Uttar Pradesh,Incest (Rape) No. of Victims - (18-30)Years,0.0013167344984438593,0.006063432835820896,0.004746698337377037,3.6049016282225237
Uttar Pradesh,Incest (Rape) No. of Victims - (30-50) Years,0.0,0.0001166044776119403,0.0001166044776119403,
Uttar Pradesh,Other (Rape) No. of Victims - (10-14) Years,0.03627005027531721,0.038479477611940295,0.0022094273366230835,0.060916026304122906
Uttar Pradesh,Other (Rape) No. of Victims - (14-18) Years,0.10497965046684223,0.13840951492537312,0.0334298644585309,0.31844137706564096
Uttar Pradesh,Other (Rape) No. of Victims - (18-30)Years,0.2780703854440986,0.25291511194029853,-0.02515527350380009,-0.09046369128314506
Uttar Pradesh,Other (Rape) No. of Victims - (30-50) Years,0.07792674168063203,0.061916977611940295,-0.016009764068691736,-0.2054463425957769
Uttar Pradesh,Rape Cases (Total) No. of Victims - (10-14) Years,0.03686856595642806,0.038479477611940295,0.0016109116555122344,0.04369336353944547
Uttar Pradesh,Rape Cases (Total) No. of Victims - (14-18) Years,0.10581757242039741,0.14050839552238806,0.03469082310199065,0.3278361269163234
Uttar Pradesh,Rape Cases (Total) No. of Victims - (18-30)Years,0.2793871199425425,0.2589785447761194,-0.020408575166423082,-0.07304765935745433
Uttar Pradesh,Rape Cases (Total) No. of Victims - (30-50) Years,0.07792674168063203,0.06203358208955224,-0.015893159591079793,-0.20395000802439417
Uttarakhand,Incest (Rape) No. of Victims - (10-14) Years,,0.011494252873563218,,
Uttarakhand,Incest (Rape) No. of Victims - (14-18) Years,,0.005747126436781609,,
Uttarakhand,Incest (Rape) No. of Victims - (18-30)Years,,0.011494252873563218,,
Uttarakhand,Incest (Rape) No. of Victims - (30-50) Years,,0.005747126436781609,,
Uttarakhand,Other (Rape) No. of Victims - (10-14) Years,,0.011494252873563218,,
Uttarakhand,Other (Rape) No. of Victims - (14-18) Years,,0.022988505747126436,,
Uttarakhand,Other (Rape) No. of Victims - (18-30)Years,,0.3563218390804598,,
Uttarakhand,Other (Rape) No. of Victims - (30-50) Years,,0.07471264367816093,,
Uttarakhand,Rape Cases (Total) No. of Victims - (10-14) Years,,0.022988505747126436,,
Uttarakhand,Rape Cases (Total) No. of Victims - (14-18) Years,,0.028735632183908046,,
Uttarakhand,Rape Cases (Total) No. of Victims - (18-30)Years,,0.367816091954023,,
Uttarakhand,Rape Cases (Total) No. of Victims - (30-50) Years,,0.08045977011494253,,
Uttaranchal,Incest (Rape) No. of Victims - (10-14) Years,0.007662835249042145,0.005434782608695652,-0.002228052640346493,-0.29076086956521735
Uttaranchal,Incest (Rape) No. of Victims - (14-18) Years,0.0038314176245210726,0.0,-0.0038314176245210726,-1.0
Uttaranchal,Incest (Rape) No. of Victims - (18-30)Years,0.01532567049808429,0.007246376811594203,-0.008079293686490088,-0.5271739130434783
Uttaranchal,Incest (Rape) No. of Victims - (30-50) Years,0.0038314176245210726,0.0036231884057971015,-0.0002082292187239711,-0.054347826086956465
Uttaranchal,Other (Rape) No. of Victims - (10-14) Years,0.0210727969348659,0.012681159420289856,-0.008391637514576045,-0.39822134387351776
Uttaranchal,Other (Rape) No. of Victims - (14-18) Years,0.0421455938697318,0.04891304347826087,0.006767449608529069,0.16057312252964426
Uttaranchal,Other (Rape) No. of Victims - (18-30)Years,0.342911877394636,0.35688405797101447,0.013972180576378446,0.04074568860820977
Uttaranchal,Other (Rape) No. of Victims - (30-50) Years,0.06321839080459771,0.06521739130434782,0.001999000499750117,0.03162055335968367
Uttaranchal,Rape Cases (Total) No. of Victims - (10-14) Years,0.028735632183908046,0.018115942028985508,-0.010619690154922538,-0.3695652173913043
Uttaranchal,Rape Cases (Total) No. of Victims - (14-18) Years,0.04597701149425287,0.04891304347826087,0.0029360319840079988,0.06385869565217397
Uttaranchal,Rape Cases (Total) No. of Victims - (18-30)Years,0.35823754789272033,0.3641304347826087,0.005892886889888371,0.016449662869100157
Uttaranchal,Rape Cases (Total) No. of Victims - (30-50) Years,0.06704980842911877,0.06884057971014493,0.0017907712810261572,0.026708074534161547
Vadodara,Incest (Rape) No. of Victims - (10-14) Years,0.0,0.0,0.0,
Vadodara,Incest (Rape) No. of Victims - (14-18) Years,0.0,0.0,0.0,
Vadodara,Incest (Rape) No. of Victims - (18-30)Years,0.0,0.038461538461538464,0.038461538461538464,
Vadodara,Incest (Rape) No. of Victims - (30-50) Years,0.0,0.0,0.0,
Vadodara,Other (Rape) No. of Victims - (10-14) Years,0.16666666666666666,0.038461538461538464,-0.1282051282051282,-0.7692307692307692
Vadodara,Other (Rape) No. of Victims - (14-18) Years,0.125,0.07692307692307693,-0.04807692307692307,-0.3846153846153846
Vadodara,Other (Rape) No. of Victims - (18-30)Years,0.16666666666666666,0.2692307692307692,0.10256410256410256,0.6153846153846154
Vadodara,Other (Rape) No. of Victims - (30-50) Years,0.041666666666666664,0.07692307692307693,0.03525641025641026,0.8461538461538464
Vadodara,Rape Cases (Total) No. of Victims - (10-14) Years,0.16666666666666666,0.038461538461538464,-0.1282051282051282,-0.7692307692307692
Vadodara,Rape Cases (Total) No. of Victims - (14-18) Years,0.125,0.07692307692307693,-0.04807692307692307,-0.3846153846153846
Vadodara,Rape Cases (Total) No. of Victims - (18-30)Years,0.16666666666666666,0.3076923076923077,0.14102564102564105,0.8461538461538464
Vadodara,Rape Cases (Total) No. of Victims - (30-50) Years,0.041666666666666664,0.07692307692307693,0.03525641025641026,0.8461538461538464
Varanasi,Incest (Rape) No. of Victims - (10-14) Years,0.0,0.0,0.0,
Varanasi,Incest (Rape) No. of Victims - (14-18) Years,0.0,0.0,0.0,
Varanasi,Incest (Rape) No. of Victims - (18-30)Years,0.0,0.0,0.0,
Varanasi,Incest (Rape) No. of Victims - (30-50) Years,0.0,0.0,0.0,
Varanasi,Other (Rape) No. of Victims - (10-14) Years,0.12962962962962962,0.05263157894736842,-0.0769980506822612,-0.5939849624060151
Varanasi,Other (Rape) No. of Victims - (14-18) Years,0.16666666666666666,0.21052631578947367,0.043859649122807015,0.2631578947368421
Varanasi,Other (Rape) No. of Victims - (18-30)Years,0.16666666666666666,0.23684210526315788,0.07017543859649122,0.42105263157894735
Varanasi,Other (Rape) No. of Victims - (30-50) Years,0.037037037037037035,0.0,-0.037037037037037035,-1.0
Varanasi,Rape Cases (Total) No. of Victims - (10-14) Years,0.12962962962962962,0.05263157894736842,-0.0769980506822612,-0.5939849624060151
Varanasi,Rape Cases (Total) No. of Victims - (14-18) Years,0.16666666666666666,0.21052631578947367,0.043859649122807015,0.2631578947368421
Varanasi,Rape Cases (Total) No. of Victims - (18-30)Years,0.16666666666666666,0.23684210526315788,0.07017543859649122,0.42105263157894735
Varanasi,Rape Cases (Total) No. of Victims - (30-50) Years,0.037037037037037035,0.0,-0.037037037037037035,-1.0
Vijayawada,Incest (Rape) No. of Victims - (10-14) Years,0.0,0.0,0.0,
Vijayawada,Incest (Rape) No. of Victims - (14-18) Years,0.0,0.0,0.0,
Vijayawada,Incest (Rape) No. of Victims - (18-30)Years,0.0,0.0,0.0,
Vijayawada,Incest (Rape) No. of Victims - (30-50) Years,0.0,0.0,0.0,
Vijayawada,Other (Rape) No. of Victims - (10-14) Years,0.07792207792207792,0.06578947368421052,-0.012132604237867398,-0.15570175438596495
Vijayawada,Other (Rape) No. of Victims - (14-18) Years,0.09090909090909091,0.16447368421052633,0.07356459330143542,0.8092105263157896
Vijayawada,Other (Rape) No. of Victims - (18-30)Years,0.21428571428571427,0.17105263157894737,-0.0432330827067669,-0.20175438596491221
Vijayawada,Other (Rape) No. of Victims - (30-50) Years,0.11688311688311688,0.09868421052631579,-0.01819890635680109,-0.15570175438596487
Vijayawada,Rape Cases (Total) No. of Victims - (10-14) Years,0.07792207792207792,0.06578947368421052,-0.012132604237867398,-0.15570175438596495
Vijayawada,Rape Cases (Total) No. of Victims - (14-18) Years,0.09090909090909091,0.16447368421052633,0.07356459330143542,0.8092105263157896
Vijayawada,Rape Cases (Total) No. of Victims - (18-30)Years,0.21428571428571427,0.17105263157894737,-0.0432330827067669,-0.20175438596491221
Vijayawada,Rape Cases (Total) No. of Victims - (30-50) Years,0.11688311688311688,0.09868421052631579,-0.01819890635680109,-0.15570175438596487
Vishakhapatnam,Incest (Rape) No. of Victims - (10-14) Years,0.0,0.0,0.0,
Vishakhapatnam,Incest (Rape) No. of Victims - (14-18) Years,0.0,0.0,0.0,
Vishakhapatnam,Incest (Rape) No. of Victims - (18-30)Years,0.0,0.0,0.0,
Vishakhapatnam,Incest (Rape) No. of Victims - (30-50) Years,0.0,0.0,0.0,
Vishakhapatnam,Other (Rape) No. of Victims - (10-14) Years,0.07142857142857142,0.060810810810810814,-0.01061776061776061,-0.14864864864864855
Vishakhapatnam,Other (Rape) No. of Victims - (14-18) Years,0.08928571428571429,0.08783783783783784,-0.001447876447876445,-0.016216216216216182
Vishakhapatnam,Other (Rape) No. of Victims - (18-30)Years,0.3392857142857143,0.34459459459459457,0.0053088803088802705,0.015647226173541848
Vishakhapatnam,Other (Rape) No. of Victims - (30-50) Years,0.0,0.006756756756756757,0.006756756756756757,
Vishakhapatnam,Rape Cases (Total) No. of Victims - (10-14) Years,0.07142857142857142,0.060810810810810814,-0.01061776061776061,-0.14864864864864855
Vishakhapatnam,Rape Cases (Total) No. of Victims - (14-18) Years,0.08928571428571429,0.08783783783783784,-0.001447876447876445,-0.016216216216216182
Vishakhapatnam,Rape Cases (Total) No. of Victims - (18-30)Years,0.3392857142857143,0.34459459459459457,0.0053088803088802705,0.015647226173541848
Vishakhapatnam,Rape Cases (Total) No. of Victims - (30-50) Years,0.0,0.006756756756756757,0.006756756756756757,
West Bengal,Incest (Rape) No. of Victims - (10-14) Years,0.00040749796251018743,0.00017695983011856308,-0.00023053813239162435,-0.5657405768890462
West Bengal,Incest (Rape) No. of Victims - (14-18) Years,0.0,8.847991505928154e-05,8.847991505928154e-05,
West Bengal,Incest (Rape) No. of Victims - (18-30)Years,0.0024449877750611247,0.0033622367722526986,0.000917248997191574,0.3751548398513537
West Bengal,Incest (Rape) No. of Victims - (30-50) Years,0.0,0.00044239957529640774,0.00044239957529640774,
West Bengal,Other (Rape) No. of Victims - (10-14) Years,0.002241238793806031,0.004954875243319766,0.0027136364495137354,1.210775244928492
West Bengal,Other (Rape) No. of Victims - (14-18) Years,0.0034637326813365932,0.006105114139090427,0.0026413814577538335,0.7625823643915185
West Bengal,Other (Rape) No. of Victims - (18-30)Years,0.3993480032599837,0.3998407361528933,0.0004927328929095753,0.0012338433869388753
West Bengal,Other (Rape) No. of Victims - (30-50) Years,0.09209453952730236,0.08502919837196957,-0.007065341155332791,-0.07671835042117996
West Bengal,Rape Cases (Total) No. of Victims - (10-14) Years,0.0026487367563162185,0.00513183507343833,0.002483098317122111,0.9374651184950247
West Bengal,Rape Cases (Total) No. of Victims - (14-18) Years,0.0034637326813365932,0.006193594054149708,0.002729861372813115,0.7881270363392218
West Bengal,Rape Cases (Total) No. of Victims - (18-30)Years,0.40179299103504484,0.403202972925146,0.001409981890101164,0.0035092247041665888
West Bengal,Rape Cases (Total) No. of Victims - (30-50) Years,0.09209453952730236,0.08547159794726597,-0.006622941580036387,-0.0719145957407491
